mc_step,l = 0error,l = 1error,l = 2error,l = 3error,l = 4error,l = 5error,l = 6error,l = 7error,l = 8error,l = 9error,l = 10error,l = 11error,l = 12error,l = 13error,l = 14error,l = 15error,l = 16error,l = 17error,l = 18error,l = 19error,l = 20error,l = 21error,l = 22error,l = 23error,l = 24error,l = 25error,l = 26error,l = 27error,l = 28error,l = 29error,l = 30error,l = 31error,l = 32error,l = 33error,l = 34error,l = 35error,l = 36error,l = 37error,l = 38error,l = 39error,l = 40error,l = 41error,l = 42error,l = 43error,l = 44error,l = 45error,l = 46error,l = 47error,l = 48error,l = 49error,
41440,0.0511947,0.0544667,0.0527702,0.0435545,0.0365106,0.02475,0.0589724,0.0474647,0.0494073,0.0332971,0.0329555,0.037441,0.0134059,0.00318297,0.0160061,0.000287575,0.0022103,0.00466417,0.0487308,0.00237762,0.000498878,0.000320258,0.000128747,0.000258717,0.000365462,0.000121117,0.000175832,0.000111365,0.00013003,0.000248179,0.000103785,0.000112865,0.000103538,0.000138179,0.000108888,0.00011186,0.000106369,0.000110393,0.000102778,0.000102795,0.00010264,0.000102359,0.000103065,0.000102532,0.00010245,0.000102357,0.000102375,0.000102374,0.00010238,0.000102359,
41450,0.0553795,0.0588406,0.0493591,0.00470824,0.0490643,0.0438902,0.0565444,0.0580397,0.0228808,0.0176122,0.0362939,0.0450432,0.0564987,0.0554996,0.0507426,0.0584485,0.000236185,0.00197845,0.00355346,0.00337766,0.0022473,0.00252093,0.000783929,0.000401011,0.000292007,0.000178412,0.000371746,0.00012776,0.000126624,0.000116492,0.000120502,0.000109012,0.000107881,0.000104792,0.00010389,0.000114199,0.000103525,0.000102945,0.000102697,0.000102715,0.000102537,0.000102368,0.000102359,0.000102487,0.000102394,0.000102435,0.000102369,0.000102358,0.000102356,0.000102358,
41460,0.0431279,0.044502,0.0441138,0.057464,0.0505631,0.0466806,0.0284869,0.0578081,0.0327394,0.0586782,0.0364571,0.0532894,0.0576056,0.0583551,0.045906,0.0336006,0.00168548,0.000480943,0.00206035,0.000927635,0.00264335,0.000118702,0.000266437,0.000293067,0.000801674,0.000147076,0.00012354,0.000122637,0.000108673,0.000107732,0.000116974,0.000116467,0.000111835,0.000104321,0.000102491,0.000105453,0.000104886,0.000106721,0.00010262,0.00010239,0.000102398,0.000102704,0.000102742,0.000102357,0.000102354,0.000102368,0.000102394,0.000102363,0.00010236,0.000102356,
41470,0.0484129,0.0334206,0.0405481,0.0442616,0.0511438,0.0574916,0.0556964,0.0587868,0.046098,0.0444046,0.0461666,0.0271539,0.0437681,0.0242475,0.00177395,0.00388377,0.000410587,0.00137275,0.0540963,0.00058386,0.000687125,0.000715722,0.000248104,0.000267418,0.000131229,0.000161894,0.00278581,0.000143017,0.000154195,0.00010433,0.000103133,0.000114153,0.000108741,0.000112036,0.000154552,0.000103086,0.000106996,0.000102629,0.000104603,0.000103012,0.00010237,0.000102397,0.000102554,0.000102369,0.000102389,0.000102493,0.000102367,0.000102366,0.000102378,0.000102362,
41480,0.0507318,0.0532284,0.0380832,0.049903,0.0123929,0.00741688,0.0276508,0.0537743,0.0300206,0.0553658,0.052103,0.0501197,0.0582871,0.0546712,0.0388484,0.00299736,0.0045697,0.00166244,0.000201385,0.000328763,0.000120409,0.00134234,0.00118883,0.000157327,0.00011383,0.000129306,0.000331167,0.000340075,0.000281894,0.000137717,0.000175666,0.000102692,0.000102631,0.000106971,0.000103373,0.000103135,0.000104732,0.000103842,0.000103155,0.000102425,0.000102422,0.000102528,0.00010236,0.000102383,0.000102373,0.000102459,0.000102363,0.00010236,0.000102376,0.000102356,
41490,0.0266318,0.0522498,0.0350315,0.056289,0.0549209,0.0368638,0.0390919,0.0508017,0.02467,0.00697164,0.042639,0.0534857,0.0339585,0.0545231,0.00217027,0.00142448,0.00041474,0.002379,0.00181786,0.00308575,0.0349572,0.000480137,0.000166207,0.000583019,0.000342033,0.000164322,0.0001841,0.0002309,0.000153481,0.00014466,0.000124595,0.000114699,0.000103648,0.000111469,0.000103716,0.000102836,0.00010244,0.000102667,0.000102418,0.000102443,0.000102428,0.000108881,0.000102397,0.000102408,0.00010269,0.000103295,0.000103451,0.000102384,0.00010237,0.00010236,
41500,0.0334794,0.0499944,0.0556082,0.0138532,0.0500794,0.047905,0.0576767,0.0534492,0.0442707,0.0500306,0.0568474,0.0328763,0.0102054,0.0108207,0.054824,0.0524146,0.00308575,0.00990493,0.0219315,0.00113975,0.00046013,0.000692211,0.000546534,0.000163244,0.000144571,0.000146207,0.000226799,0.000199376,0.000121525,0.00164409,0.000108476,0.000795611,0.000105189,0.000108171,0.00010278,0.000102534,0.00010388,0.000102521,0.000103275,0.00010241,0.00010294,0.000102823,0.000103011,0.000102363,0.000102389,0.000102389,0.000102372,0.000102356,0.000102357,0.000102357,
41510,0.0219596,0.0525007,0.0425818,0.0345821,0.044779,0.0252541,0.0210322,0.0193586,0.0529639,0.0309664,0.0487389,0.0583036,0.0477034,0.0540829,0.0326087,0.00191294,0.00227437,0.00190831,0.0016211,0.005628,0.00180722,0.000121599,0.000357357,0.000939011,0.00122448,0.000116579,0.000446416,0.000145839,0.000240605,0.000104215,0.00011072,0.000104153,0.00012099,0.000104441,0.000102655,0.000105056,0.000107643,0.000117693,0.000109992,0.000103429,0.000102613,0.000102454,0.000102429,0.000102378,0.00010241,0.000102402,0.000102489,0.000102483,0.000102356,0.00010236,
41520,0.00176671,0.0486879,0.05181,0.0568837,0.0285629,0.024324,0.0235614,0.0530622,0.0492271,0.051277,0.0528252,0.0319385,0.0589262,0.0462895,0.0149523,0.0240396,0.000904768,0.00141747,0.00148488,0.00293646,0.000654452,0.000249808,0.000671319,0.000791505,0.000285643,0.00011766,0.000143884,0.000159576,0.000130316,0.000105437,0.0001034,0.00010316,0.000108793,0.000110255,0.000104028,0.000109787,0.0001039,0.000103112,0.000102721,0.000102623,0.000102776,0.000102579,0.000102493,0.000102695,0.000105368,0.000102375,0.000102383,0.000102385,0.000102362,0.000102365,
41530,0.0535949,0.0403039,0.0225562,0.0431652,0.0179059,0.0414835,0.0501383,0.0576727,0.0487617,0.0552314,0.046411,0.0128757,0.0511337,0.0160709,0.0507688,0.0547141,0.00010238,0.00149164,0.00102978,0.00147031,0.000470655,0.00161656,0.00201977,0.00110257,0.000890771,0.000154911,0.000114571,0.000130346,0.000116307,0.000104326,0.000110928,0.000103534,0.000108993,0.00010602,0.000103026,0.000102801,0.000102404,0.000102683,0.000102944,0.000105069,0.000140367,0.00019039,0.000103889,0.000103553,0.000102764,0.000102421,0.000102409,0.000102357,0.000102361,0.000102358,
41540,0.0526675,0.0565603,0.0375616,0.0455721,0.0567268,0.0562312,0.052358,0.038962,0.0122705,0.0248276,0.0473879,0.0296567,0.0344739,0.00482235,0.0436613,0.0145854,0.00121411,0.00114214,0.000246323,0.00100495,0.00159568,0.000484632,0.000618543,0.000286086,0.000144477,0.000233893,0.0001045,0.000106837,0.00013319,0.000130108,0.000109941,0.000105656,0.000102734,0.000102676,0.000262387,0.000117183,0.000174522,0.000104037,0.000151069,0.000151725,0.000106511,0.000103073,0.000103002,0.000102616,0.000102491,0.00010237,0.000102354,0.000102368,0.000102422,0.000102357,
41550,0.0364011,0.01929,0.0540525,0.0255233,0.0555977,0.0422059,0.0482832,0.0454634,0.051738,0.0282116,0.051696,0.0336206,0.0526554,0.0495425,0.0590117,0.00702834,0.00130595,0.00353524,0.00988364,0.000753105,0.0007624,0.00135559,0.000877925,0.000338073,0.000126966,0.000132311,0.000345636,0.000109068,0.00012162,0.00011893,0.000132423,0.000133166,0.000103184,0.000133139,0.00014517,0.00012047,0.000105189,0.000104045,0.00010314,0.000103561,0.000103581,0.00010306,0.000102811,0.000102393,0.00010236,0.000102371,0.00010238,0.000102484,0.00010241,0.000102355,
41560,0.000365756,0.0494777,0.0587785,0.055331,0.0532102,0.0516949,0.0123013,0.0421619,0.00798208,0.0532082,0.017982,0.0141748,0.0487992,0.00333152,0.0118491,0.00376819,0.0491318,0.00346859,0.0111057,0.000404745,0.000176647,0.000550934,0.00181915,0.00112911,0.000493365,0.000306728,0.000239176,0.000103166,0.000111125,0.000119996,0.000115015,0.000118524,0.000119887,0.000110226,0.00010684,0.000105581,0.000104778,0.000121798,0.000103594,0.000103195,0.000102419,0.00010236,0.000102423,0.000102394,0.000102463,0.000102635,0.000102374,0.000102398,0.000102381,0.000102366,
41570,0.00405388,0.0135005,0.0283645,0.0536273,0.0533863,0.037015,0.10877,0.0464745,0.0211679,0.0116824,0.000712011,0.00464455,0.00653251,0.0453899,0.00924099,0.0571832,0.000720798,0.00148175,0.000136737,0.00988419,0.00269415,0.000300984,0.000103589,0.000138625,0.000506129,0.000236956,0.000383942,0.000109169,0.000122946,0.000121282,0.000107653,0.00032444,0.000166147,0.000173611,0.000113435,0.000104954,0.000102538,0.000102765,0.000102531,0.000102402,0.000102532,0.000103067,0.000103763,0.000102696,0.000102442,0.000102372,0.000102409,0.000102356,0.00010237,0.000102356,
41580,0.0131481,0.0439472,0.0500692,0.055031,0.0547708,0.0505064,0.0508148,0.0571357,0.0256912,0.0152803,0.058354,0.0180965,0.0370872,0.000129291,0.00587695,0.00348083,0.00448026,0.00157264,0.000623474,0.00052133,0.000539975,0.000140309,0.000477922,0.000170735,0.000172461,0.000217791,0.000211067,0.000142971,0.000184181,0.000749006,0.000114152,0.000105535,0.000117627,0.000102408,0.000103504,0.000102441,0.000105979,0.00010462,0.00010703,0.000104622,0.000103252,0.000103312,0.0001024,0.000102378,0.000102608,0.000102487,0.000102356,0.000102451,0.000102359,0.000102357,
41590,0.0538277,0.0534955,0.0567548,0.022677,0.0290505,0.0544257,0.00817265,0.0495795,0.00831456,0.0402691,0.0567063,0.0454377,0.00253544,0.00176108,0.00527883,0.000954015,0.0245232,0.000294308,0.000278605,0.000512693,0.000685752,0.000315579,0.000983743,0.00022126,0.000578248,0.00797836,0.0343841,0.00018655,0.000233361,0.000107483,0.00011023,0.000121253,0.000113192,0.000103994,0.000102593,0.000102399,0.00010422,0.000103436,0.000102703,0.000103084,0.00010257,0.000103929,0.000102448,0.000102444,0.00010248,0.000102424,0.000102387,0.000102363,0.000102358,0.000102355,
41600,0.00894297,0.031808,0.0285909,0.046366,0.0546484,0.0481355,0.0576197,0.0212411,0.0276812,0.0184689,0.00576681,0.0243824,0.0595561,0.0272187,0.0483805,0.0362575,0.00234212,0.00124684,0.00232793,0.00234452,0.00732592,0.0308914,0.000633126,0.000208696,0.00020275,0.000156425,0.000137628,0.000110632,0.00020973,0.000117391,0.000129846,0.000107978,0.000102521,0.00020491,0.000102775,0.000102702,0.000103078,0.00010555,0.000175118,0.000102737,0.00011148,0.000102362,0.000102571,0.000102431,0.000102484,0.00010238,0.000102407,0.000102368,0.000102363,0.000102355,
41610,0.0447081,0.0409655,0.0354349,0.012726,0.0445801,0.0454108,0.0596053,0.0525457,0.0162649,0.0546928,0.0345872,0.0439694,0.0425867,0.0271931,0.00355168,0.00638982,0.0294137,0.00106285,0.00770148,0.00020209,0.000307867,0.00118207,0.000365133,0.000244132,0.000201386,0.000335814,0.000139024,0.000172695,0.000159633,0.000107234,0.00011778,0.000108101,0.000103251,0.000167076,0.000103708,0.00010375,0.000103788,0.000104858,0.000102838,0.000102515,0.000102512,0.000102435,0.0001024,0.000102499,0.000102372,0.000102354,0.000102364,0.0001027,0.00010237,0.000102355,
41620,0.0589027,0.0354761,0.057594,0.0375462,0.0555759,0.0561102,0.0223816,0.0517019,0.0452636,0.033753,0.0460242,0.0339285,0.0469704,0.00687294,0.0265763,0.00249329,0.00359695,0.000499534,0.000526563,0.00148368,0.00560617,0.000248336,0.00027193,0.000221326,0.000168592,0.000125171,0.000112564,0.00389114,0.000277472,0.000188631,0.000571957,0.000124496,0.000102704,0.000106026,0.000107035,0.000103043,0.000102406,0.000102453,0.000103206,0.000102547,0.000102616,0.000104195,0.000113631,0.000102709,0.000102396,0.000102395,0.000102356,0.000102391,0.000102364,0.000102366,
41630,0.0467977,0.0592813,0.0500073,0.0539534,0.0531681,0.0243617,0.0452689,0.0463469,0.0444595,0.0429856,0.0536118,0.0580374,0.0544384,0.0109119,0.000121942,0.0108314,0.00261337,0.00254243,0.000379757,0.0304795,0.00105169,0.000127415,0.00299084,0.000206179,0.00194634,0.00196908,0.000630754,0.000243381,0.000151846,0.000146203,0.000148783,0.000122639,0.000105687,0.00010615,0.000103341,0.000102819,0.000104244,0.00010589,0.000102652,0.000110235,0.000102386,0.000102475,0.000102357,0.000102354,0.000102375,0.000102549,0.000102357,0.000102355,0.000102376,0.000102355,
41640,0.0441613,0.0566306,0.059729,0.0518091,0.0544123,0.0549202,0.0524583,0.0576009,0.054899,0.0323876,0.0560327,0.0485605,0.055218,0.0459048,0.0508852,0.00885693,0.00102994,0.000305516,0.00154822,0.0104509,0.00396729,0.000873379,0.000517621,0.000608732,0.000780157,0.000179048,0.000149499,0.000150999,0.000220578,0.000120321,0.000137405,0.000107859,0.000102654,0.000102412,0.000108823,0.000170007,0.000104511,0.000105112,0.000104568,0.000102979,0.000102398,0.000102361,0.000102386,0.000103755,0.000102405,0.000102435,0.000102385,0.000102366,0.000102358,0.000102369,
41650,0.0465521,0.0582916,0.0590855,0.0523949,0.0123896,0.0527814,0.0408118,0.0489177,0.034267,0.0424972,0.00740724,0.0473148,0.051075,0.0581694,0.0215334,0.0176815,0.00282687,0.000252719,0.00182952,0.000455924,0.000828822,0.000962778,0.00520586,0.000773032,0.000346316,0.000333837,0.00013748,0.000130589,0.000110276,0.000120795,0.000131494,0.000145434,0.000104732,0.00010646,0.000105555,0.000103642,0.000113257,0.00010249,0.000102805,0.000102373,0.000102385,0.000102362,0.000102387,0.000102363,0.000102436,0.000102583,0.000102369,0.000102386,0.000102356,0.000102366,
41660,0.0518856,0.0521979,0.00328479,0.016277,0.0441429,0.0371506,0.0563949,0.0301188,0.0445078,0.0320372,0.0429656,0.0523412,0.0357966,0.0246692,0.0517161,0.0101479,0.00423727,0.00717904,0.00279908,0.0018833,0.000569965,0.00101163,0.000257015,0.000209598,0.000396183,0.000125202,0.000138255,0.000122527,0.000983939,0.000116236,0.000140475,0.000104848,0.000131313,0.000798066,0.00010253,0.000127506,0.000103168,0.000102517,0.000102384,0.000102813,0.00010264,0.000102881,0.000104228,0.000102368,0.000102365,0.000102357,0.000102355,0.000102368,0.000102376,0.000102363,
41670,0.0523948,0.0599714,0.0313688,0.0160795,0.0389391,0.0314143,0.0496425,0.0405234,0.05781,0.0561984,0.0321689,0.0443814,0.0352184,0.020823,0.0575519,0.0013935,0.000496156,0.000808783,0.000217533,0.000248985,0.000993475,0.000440085,0.00663708,0.0196254,0.000412649,0.00997003,0.000699311,0.000115662,0.000575716,0.000137362,0.0001317,0.000124833,0.000112728,0.000102647,0.000102711,0.000104043,0.000107638,0.000102449,0.000104276,0.000103207,0.000102439,0.000102413,0.000102916,0.000102422,0.000102356,0.000102404,0.000102359,0.000102369,0.000102361,0.000102361,
41680,0.0555752,0.0565043,0.0424321,0.0563992,0.0490583,0.00905481,0.0483292,0.0558945,0.0471363,0.0474113,0.0514839,0.0533707,0.0554795,0.0216513,0.000530422,0.000912621,0.000258423,0.00493856,0.00984569,0.00484211,0.00311823,0.00293271,0.00151861,0.000349445,0.000288605,0.00048097,0.000414136,0.000131462,0.000119663,0.000119208,0.000136496,0.000106794,0.000109712,0.000128685,0.000106638,0.000102917,0.000104065,0.00010473,0.0001026,0.000102371,0.000102385,0.000102643,0.00010249,0.000102399,0.000102378,0.000102388,0.000102355,0.000102359,0.000102361,0.000102354,
41690,0.0564932,0.047088,0.0424198,0.0592816,0.0355415,0.0437469,0.0493752,0.0518754,0.052361,0.050822,0.0408899,0.0528867,0.221957,0.0267306,0.00540328,0.0339407,0.00137328,0.00583995,0.00420806,0.00239892,0.000260585,0.00121424,0.000268452,0.00098243,0.00046959,0.00167398,0.000198077,0.000573456,0.000177303,0.000109156,0.000113775,0.000107025,0.000112809,0.000133773,0.000125676,0.000130524,0.000102962,0.000104833,0.000102548,0.000102633,0.000103015,0.000102363,0.000102361,0.000102377,0.000102358,0.000102379,0.000102454,0.000102555,0.000102364,0.00010236,
41700,0.0334876,0.0479658,0.0474747,0.0546619,0.0545236,0.0418171,0.0509046,0.0538564,0.0551271,0.0547071,0.0178951,0.0376143,0.000341934,0.0257315,0.0344717,0.00206436,0.0109682,0.0590029,0.000271243,0.00048008,0.00121543,0.000886416,0.000104271,0.000321595,0.000203113,0.000173123,0.000148771,0.000118883,0.000111986,0.00012236,0.000103932,0.00012089,0.000107633,0.000115018,0.000105462,0.000104561,0.00010293,0.000103886,0.000102607,0.000102354,0.00010236,0.000102385,0.000102564,0.000104198,0.000102944,0.000102369,0.000102418,0.000102362,0.00010236,0.00010236,
41710,0.0563267,0.0337785,0.0430349,0.0549469,0.0547414,0.0562482,0.052093,0.0062238,0.00538631,0.00687258,0.0339293,0.0567883,0.0562801,0.0551074,0.0336722,0.0122102,0.0349735,0.00119795,0.000528616,0.000435054,0.00261095,0.000186123,0.000127942,0.0005143,0.000853768,0.0010777,0.0001688,0.000721806,0.000106739,0.000137807,0.000111841,0.000127084,0.000111537,0.000139697,0.000108108,0.000104351,0.000102381,0.000103194,0.000103244,0.000103133,0.00010279,0.000102959,0.000102762,0.000102498,0.000102395,0.000102373,0.000102462,0.000102364,0.000102385,0.000102357,
41720,0.0256774,0.0482102,0.0150446,0.0184071,0.0441256,0.0228583,0.0416037,0.0443067,0.0539661,0.0435199,0.0584411,0.0458868,0.0357136,0.0553995,0.0100284,0.0560289,0.00994302,0.00298927,0.00163468,0.000643505,0.000117248,0.000180951,0.000300751,0.000702406,0.000524757,0.000184474,0.000216019,0.000144861,0.000136248,0.000109862,0.000120592,0.000147935,0.000105697,0.000106341,0.000105115,0.000103961,0.000108289,0.000103692,0.000103221,0.000102533,0.000103383,0.000102755,0.000102604,0.000102366,0.000102445,0.000102523,0.000102361,0.000102571,0.00010236,0.000102368,
41730,0.0445546,0.0509958,0.0526835,0.049467,0.052459,0.0563127,0.0536504,0.0212519,0.0520988,0.0489602,0.0530161,0.0565165,0.0476171,0.0192683,0.00408677,0.00157882,0.00595042,0.00624852,0.000605908,0.000325369,0.00015418,0.000195507,0.00108496,0.000200289,0.000111978,0.000147507,0.00016865,0.0001472,0.000138523,0.000108211,0.000110947,0.00010542,0.00010365,0.000103916,0.000105812,0.000104392,0.000104244,0.000103345,0.000115279,0.000331203,0.000103592,0.000102635,0.000102511,0.000102405,0.000102397,0.000102358,0.00010239,0.000102361,0.000102354,0.00010236,
41740,0.0388194,0.0222464,0.0514649,0.0418922,0.0389602,0.0457383,0.0582338,0.0415992,0.0432408,0.0215876,0.0349522,0.0494951,0.0316932,0.0227215,0.0324016,0.0119343,0.0163429,0.00245451,0.000442242,0.00201647,0.000698407,0.000707085,0.000166769,0.000506029,0.000180317,0.000211168,0.0001945,0.000118988,0.000135392,0.00010627,0.0178491,0.000103178,0.000109009,0.000112535,0.000163692,0.000102386,0.000102918,0.000103775,0.000102879,0.000102429,0.000102602,0.000104823,0.00010269,0.000102355,0.000102383,0.000102357,0.000102364,0.000102389,0.000102357,0.000102354,
41750,0.0410995,0.0468612,0.0448444,0.0373768,0.0544346,0.0493878,0.0508785,0.0350796,0.0481338,0.041381,0.0387094,0.0251561,0.027409,0.0422239,0.0377426,0.00087326,0.0125305,0.00210889,0.000937771,0.000647942,0.00193136,0.000603435,0.00158684,0.000141808,0.000171542,0.015732,0.00174274,0.000287162,0.000127617,0.000133756,0.000191542,0.000106304,0.000106924,0.000115346,0.000108361,0.000107313,0.000102739,0.000103602,0.000103044,0.000103152,0.000102551,0.00010238,0.000102646,0.000102355,0.000102394,0.000102361,0.000102377,0.000102439,0.000102356,0.000102355,
41760,0.0405889,0.0581639,0.0578716,0.0524384,0.000578792,0.0397505,0.0552588,0.00624279,0.0524444,0.00435336,0.00499073,0.0242656,0.00787708,0.0501104,0.0420839,0.000808115,0.00110136,0.000646341,0.0255044,0.000847733,0.0176642,0.000561399,0.00896891,0.000607657,0.000600693,0.000202784,0.000246144,0.000129659,0.00012385,0.000102648,0.000109285,0.000104285,0.000114133,0.000151959,0.000105393,0.000102776,0.000115539,0.000102888,0.000110841,0.000105453,0.000102536,0.000102401,0.000102417,0.000102386,0.000102406,0.000102387,0.000102431,0.000102378,0.000102357,0.000102355,
41770,0.0495163,0.0317565,0.0579895,0.042803,0.000548221,0.0561004,0.0259509,0.00392539,0.0570017,0.049356,0.041431,0.0591601,0.0137716,0.0328606,0.0183405,0.0403024,0.0043849,0.010241,0.0029153,0.000638698,0.000485742,0.000335443,0.000194206,0.000342002,0.000800362,0.000156279,0.000617543,0.000114574,0.000324437,0.000111383,0.00010972,0.000105083,0.000105888,0.000109882,0.000241324,0.000106421,0.000105537,0.000103045,0.000102374,0.000102775,0.000102689,0.000102405,0.000102374,0.000102356,0.000102386,0.000102363,0.000102356,0.000102363,0.000102356,0.000102421,
41780,0.0524757,0.0547411,0.0564825,0.0493937,0.0568793,0.0469215,0.046366,0.0496666,0.0565962,0.0414256,0.0296597,0.0549105,0.0444187,0.00967611,0.00153967,0.00210359,0.00313097,0.0341204,0.00151815,0.00452932,0.00150407,0.000701713,0.00106957,0.00569202,0.000480948,0.000105881,0.000142964,0.000331518,0.000281243,0.000159638,0.000113771,0.000110724,0.000105302,0.000103414,0.000102414,0.000105777,0.000111733,0.00010324,0.000106411,0.000102497,0.000102394,0.000102619,0.000102442,0.000102364,0.000102396,0.000102882,0.0001024,0.000102518,0.000102424,0.000102367,
41790,0.0349556,0.0577423,0.0448184,0.0190526,0.0591494,0.0349694,0.049858,0.0575639,0.0486795,0.0081054,0.0595776,0.0488234,0.0271281,0.0105794,0.0109469,0.00278933,0.00247797,0.00127679,0.00923222,0.0369183,0.00237626,0.00110203,0.000868043,0.000680792,0.000168266,0.000118362,0.000131945,0.000103556,0.000118739,0.000145318,0.000115123,0.000110858,0.000425338,0.000137324,0.000106613,0.000106925,0.000103724,0.000105776,0.000104683,0.000102549,0.000102638,0.00010251,0.000102498,0.000102365,0.000102482,0.000102384,0.000102414,0.00010241,0.000102834,0.000102376,
41800,0.0345608,0.0533557,0.0555956,0.00803715,0.0535736,0.0555791,0.0299739,0.0391769,0.0337987,0.00272307,0.0525604,0.057436,0.0442354,0.00677302,0.0364881,0.0115615,0.0326756,0.00971306,0.00162417,0.00357413,0.000410898,0.000394008,0.00183821,0.00071045,0.000169561,0.000175279,0.000177045,0.000409552,0.000104208,0.000130362,0.000122641,0.000106829,0.000114536,0.000103574,0.000102905,0.000107021,0.000105157,0.000103322,0.000102549,0.000103118,0.00010242,0.000102442,0.000102373,0.000102398,0.000102454,0.000102383,0.00010238,0.000102387,0.000102366,0.000102371,
41810,0.0546941,0.041958,0.0486648,0.0231264,0.0182385,0.0447852,0.0412478,0.0579692,0.02323,0.0493769,0.0509338,0.0496618,0.0504629,0.0513828,0.017255,0.0117771,0.000891622,0.00104206,0.0296442,0.00213451,0.00159973,0.00018759,0.000252291,0.000536589,0.000278333,0.000294228,0.000112816,0.000108504,0.00011637,0.00012379,0.000110002,0.000114048,0.000104272,0.00010506,0.000134724,0.000159882,0.000175594,0.000102427,0.000102411,0.000102395,0.000102474,0.000103258,0.000103074,0.000102444,0.00010246,0.000102368,0.00010237,0.000102374,0.000102376,0.000102367,
41820,0.0483229,0.0295557,0.0520124,0.0568515,0.0162808,0.0544767,0.0555956,0.0460147,0.042171,0.00340145,0.0589986,0.0395781,0.0229311,0.0168343,0.0504538,0.0105668,0.00137869,0.00152939,0.000567031,0.000215043,0.0046444,0.00523047,0.000777702,0.00191376,0.000324393,0.00012751,0.000184737,0.000122302,0.000168493,0.000107312,0.000144182,0.000113195,0.000117095,0.00010909,0.000113457,0.000102617,0.000102553,0.000102539,0.00010269,0.000103359,0.000109564,0.000102398,0.000102443,0.000102368,0.000102395,0.000102362,0.000102357,0.000102369,0.000102365,0.000102359,
41830,0.0455682,0.0536238,0.0327538,0.0380225,0.0393367,0.0566954,0.0368825,0.0534655,0.0430141,0.015225,0.053193,0.0290429,0.0543184,0.0398038,0.000503495,0.00525701,0.00299687,0.0376362,0.000486474,0.00611702,0.000710701,0.00232115,0.000109035,0.000144322,0.000158237,0.00023261,0.000135963,0.000136388,0.000131373,0.000128355,0.000105573,0.000109627,0.000117764,0.000241565,0.000106779,0.00010977,0.000104469,0.00010327,0.000102712,0.000102574,0.000102561,0.000102483,0.00010237,0.000102509,0.00010237,0.000102377,0.000102379,0.000102375,0.000102366,0.000102355,
41840,0.0472267,0.057657,0.0336102,0.0526249,0.0408678,0.00385589,0.0591758,0.0410596,0.0559439,0.0590141,0.0433353,0.0231844,0.0522235,0.0227696,0.00520061,0.000134321,0.00315647,0.00553161,0.00312441,0.000471342,0.000287008,0.000681889,0.000527374,0.00890426,0.000233086,0.000103036,0.000102943,0.000140258,0.000168891,0.000239703,0.000231961,0.000102901,0.000154007,0.000110312,0.000102884,0.00010703,0.000102982,0.000102846,0.00010249,0.000102438,0.000104917,0.000102359,0.000102656,0.000102407,0.000102385,0.000102381,0.000102378,0.000102374,0.000102365,0.000102359,
41850,0.0552842,0.0570967,0.0518009,0.0403652,0.0205777,0.0499172,0.0584039,0.0478711,0.0538936,0.014594,0.0407676,0.0426768,0.014588,0.0192173,0.0104321,0.0177169,0.0141705,0.000453079,0.00525038,0.000425588,0.000212182,0.000165852,0.000116327,0.000106967,0.000197805,0.000112502,0.000131304,0.000181385,0.000108027,0.000105596,0.000127321,0.000104227,0.000106866,0.000132113,0.000103187,0.000105409,0.000103213,0.000102419,0.000102996,0.000102665,0.000102364,0.000102461,0.000102365,0.000102358,0.00010239,0.000102457,0.000102523,0.000102358,0.000102447,0.000102391,
41860,0.0484735,0.0544988,0.0472732,0.0555433,0.0450391,0.0568651,0.045376,0.0572811,0.0188768,0.0207108,0.0175729,0.0143563,0.00663252,0.0184601,0.0572641,0.00827422,0.00398423,0.00324736,0.000248824,0.000192891,0.000171528,0.000118532,0.000637253,0.000238854,0.000296146,0.000168105,0.000121735,0.000112248,0.000107053,0.000297002,0.00031036,0.000159898,0.00011934,0.00010572,0.000105275,0.000104508,0.000102565,0.00010255,0.000102785,0.000102369,0.000102905,0.000103183,0.000102702,0.000102413,0.000102396,0.000102397,0.000102366,0.000102355,0.000102354,0.000102391,
41870,0.0589442,0.0413993,0.0431569,0.0398053,0.00850844,0.0584466,0.0378714,0.0510926,0.038907,0.0510628,0.0297628,0.049696,0.0499125,0.0231689,0.0446472,0.0186106,0.00328116,0.000308485,0.00193181,0.0036678,0.000230699,0.000379322,0.0003157,0.000117511,0.000307292,0.000222706,0.000161587,0.000146127,0.000177615,0.000115819,0.000105129,0.000103764,0.000103249,0.000103971,0.000102462,0.000105847,0.000103333,0.000102429,0.000104433,0.000102789,0.000102759,0.000102457,0.0001024,0.000102584,0.000102412,0.000102397,0.000102365,0.000102385,0.000102367,0.000102366,
41880,0.0146769,0.0345444,0.0448361,0.027812,0.055449,0.0447825,0.0455048,0.0587588,0.0494319,0.0517014,0.0576142,0.0432634,0.0414234,0.0386794,0.00440692,0.00830559,0.0130921,0.00475134,0.000495158,0.000316585,0.000147346,0.00143332,0.000158481,0.000143998,0.000136992,0.002688,0.000957835,0.000278837,0.000169092,0.000115809,0.000103437,0.0001056,0.00012108,0.000120313,0.000103219,0.000103316,0.000102513,0.000103618,0.000102777,0.000103023,0.00010251,0.000102404,0.000102452,0.000102415,0.000102365,0.000102366,0.000103677,0.000102364,0.000102454,0.000102374,
